지번주소,UMAP1,UMAP2,OPTICS_cluster_without_noise
서울특별시 광진구 광장동  271-17,10.208518,20.374357,6
서울특별시 광진구 광장동  271-7,10.315665,20.291384,6
서울특별시 광진구 광장동  272-1,8.884282,21.173134,4
서울특별시 광진구 광장동  272-11,8.922969,21.200708,4
서울특별시 광진구 광장동  272-15,9.052828,21.22654,3
서울특별시 광진구 광장동  272-16,9.071978,21.22517,3
서울특별시 광진구 광장동  272-19,9.0968,21.23575,3
서울특별시 광진구 광장동  272-21,9.059369,21.229443,3
서울특별시 광진구 광장동  272-33,8.907021,21.194134,4
서울특별시 광진구 광장동  272-4,9.103091,21.238926,3
서울특별시 광진구 광장동  272-5,9.055025,21.228521,3
서울특별시 광진구 광장동  272-9,8.79306,21.168293,5
서울특별시 광진구 광장동  275-1,8.752548,21.170856,5
서울특별시 광진구 광장동  276,8.828145,21.1585,5
서울특별시 광진구 광장동  276-1,10.462,17.622404,14
서울특별시 광진구 광장동  276-10,10.4655905,17.622011,14
서울특별시 광진구 광장동  276-11,10.463126,17.623213,14
서울특별시 광진구 광장동  276-14,8.912844,21.183561,4
서울특별시 광진구 광장동  276-16,8.757111,21.166294,5
서울특별시 광진구 광장동  276-17,8.751771,21.166996,5
서울특별시 광진구 광장동  276-2,10.475783,17.613699,14
서울특별시 광진구 광장동  276-23,8.844985,21.136915,4
서울특별시 광진구 광장동  276-29,10.4546585,17.613539,14
서울특별시 광진구 광장동  276-30,10.461856,17.626383,14
서울특별시 광진구 광장동  276-4,10.449865,17.616405,14
서울특별시 광진구 광장동  276-7,10.460705,17.630848,14
서울특별시 광진구 광장동  276-8,10.460463,17.625149,14
서울특별시 광진구 광장동  277-1,8.784682,21.16703,5
서울특별시 광진구 광장동  280-3,9.081971,21.22452,3
서울특별시 광진구 광장동  281-4,8.928674,21.186258,4
서울특별시 광진구 광장동  282-1,9.059957,21.231281,3
서울특별시 광진구 광장동  285-14,9.095037,21.246967,3
서울특별시 광진구 광장동  285-15,9.099031,21.238205,3
서울특별시 광진구 광장동  285-17,9.070414,21.241894,3
서울특별시 광진구 광장동  285-31,9.093383,21.246012,3
서울특별시 광진구 광장동  285-4,9.033077,21.226461,3
서울특별시 광진구 광장동  285-7,9.106369,21.240547,3
서울특별시 광진구 광장동  285-8,9.092465,21.22032,3
서울특별시 광진구 광장동  287-1,10.610791,20.075863,8
서울특별시 광진구 광장동  287-4,10.621358,20.06857,8
서울특별시 광진구 광장동  287-5,-0.6472012,17.227566,726
서울특별시 광진구 광장동  288,-0.6139392,17.193865,725
서울특별시 광진구 광장동  288-1,10.614058,20.07824,8
서울특별시 광진구 광장동  288-17,-0.60198724,17.181686,725
서울특별시 광진구 광장동  313-3,8.759678,21.169056,5
서울특별시 광진구 광장동  315,8.752449,21.167164,5
서울특별시 광진구 광장동  315-2,8.749486,21.168879,5
서울특별시 광진구 광장동  315-3,8.7543335,21.169828,5
서울특별시 광진구 광장동  322-10,8.86344,21.131386,4
서울특별시 광진구 광장동  322-7,8.840301,21.132198,5
서울특별시 광진구 광장동  325-1,9.857739,20.577728,2
서울특별시 광진구 광장동  326-11,8.78211,21.165451,5
서울특별시 광진구 광장동  326-13,8.774821,21.166948,5
서울특별시 광진구 광장동  326-15,8.901753,21.160341,4
서울특별시 광진구 광장동  326-16,8.906925,21.179695,4
서울특별시 광진구 광장동  326-6,8.778219,21.155746,5
서울특별시 광진구 광장동  326-7,8.779501,21.154434,5
서울특별시 광진구 광장동  326-8,8.83586,21.160995,4
서울특별시 광진구 광장동  326-9,8.779473,21.159224,5
서울특별시 광진구 광장동  327-1,8.777266,21.148394,5
서울특별시 광진구 광장동  329-1,8.755606,21.169641,5
서울특별시 광진구 광장동  330-8,8.926947,21.155657,4
서울특별시 광진구 광장동  330-9,8.778457,21.160048,5
서울특별시 광진구 광장동  337-4,9.894205,20.562296,2
서울특별시 광진구 광장동  339-1,9.84355,20.592949,2
서울특별시 광진구 광장동  339-17,9.851035,20.58856,2
서울특별시 광진구 광장동  339-3,9.81479,20.611042,2
서울특별시 광진구 광장동  339-7,9.87397,20.572485,2
서울특별시 광진구 광장동  339-9,9.819855,20.606892,2
서울특별시 광진구 광장동  340-1,9.854454,20.57944,2
서울특별시 광진구 광장동  340-11,9.516914,20.773542,1
서울특별시 광진구 광장동  340-14,9.5013685,20.790998,1
서울특별시 광진구 광장동  340-2,9.504389,20.787811,1
서울특별시 광진구 광장동  341-12,9.503851,20.789793,1
서울특별시 광진구 광장동  341-35,9.857231,20.580564,2
서울특별시 광진구 광장동  350-2,10.492406,17.610027,14
서울특별시 광진구 광장동  350-3,10.464128,17.635674,14
서울특별시 광진구 광장동  350-4,10.460958,17.642258,14
서울특별시 광진구 광장동  350-8,10.452838,17.63527,14
서울특별시 광진구 광장동  353,9.638333,20.588644,0
서울특별시 광진구 광장동  355-1,10.336579,17.815025,15
서울특별시 광진구 광장동  355-2,10.340804,17.817022,15
서울특별시 광진구 광장동  356,10.379402,17.792887,15
서울특별시 광진구 광장동  358-13,10.386846,17.789387,15
서울특별시 광진구 광장동  358-15,10.308002,17.848055,15
서울특별시 광진구 광장동  369,10.924066,17.020405,17
서울특별시 광진구 광장동  376-21,10.492025,17.715328,14
서울특별시 광진구 광장동  376-4,10.343822,17.813112,15
서울특별시 광진구 광장동  376-9,10.384307,17.795664,15
서울특별시 광진구 광장동  378-4,10.466358,17.709656,14
서울특별시 광진구 광장동  378-8,10.336863,17.818882,15
서울특별시 광진구 광장동  379,10.749823,17.320625,16
서울특별시 광진구 광장동  381-25,11.113368,16.866152,17
서울특별시 광진구 광장동  387-1,10.5026245,17.669521,14
서울특별시 광진구 광장동  388-4,10.721719,17.361197,16
서울특별시 광진구 광장동  388-7,10.723793,17.361307,16
서울특별시 광진구 광장동  389-1,10.555764,20.135395,7
서울특별시 광진구 광장동  393-10,10.350602,17.81347,15
서울특별시 광진구 광장동  393-11,10.298205,17.858604,15
서울특별시 광진구 광장동  393-12,10.309385,17.842306,15
서울특별시 광진구 광장동  393-13,10.347169,17.813467,15
서울특별시 광진구 광장동  393-14,10.33014,17.824955,15
서울특별시 광진구 광장동  393-15,10.386452,17.782726,15
서울특별시 광진구 광장동  393-17,10.368524,17.795637,15
서울특별시 광진구 광장동  393-2,10.3455,17.816322,15
서울특별시 광진구 광장동  393-20,10.296856,17.86066,15
서울특별시 광진구 광장동  393-24,10.304884,17.849295,15
서울특별시 광진구 광장동  393-25,10.301474,17.853807,15
서울특별시 광진구 광장동  393-26,10.301649,17.855555,15
서울특별시 광진구 광장동  393-3,10.34304,17.813856,15
서울특별시 광진구 광장동  393-4,10.338585,17.81823,15
서울특별시 광진구 광장동  393-9,10.351631,17.81325,15
서울특별시 광진구 광장동  394-1,10.310961,17.844269,15
서울특별시 광진구 광장동  394-14,10.50776,20.14769,7
서울특별시 광진구 광장동  394-16,10.50653,20.14716,7
서울특별시 광진구 광장동  394-19,10.513423,20.142733,7
서울특별시 광진구 광장동  394-21,10.543183,20.123652,7
서울특별시 광진구 광장동  394-23,10.522225,20.136135,7
서울특별시 광진구 광장동  394-24,10.525338,20.131596,7
서울특별시 광진구 광장동  394-3,10.868382,19.851147,9
서울특별시 광진구 광장동  394-5,10.630942,20.042376,8
서울특별시 광진구 광장동  396-11,10.76266,19.94122,9
서울특별시 광진구 광장동  396-17,10.780137,19.92159,9
서울특별시 광진구 광장동  396-4,10.79252,19.914663,9
서울특별시 광진구 광장동  396-6,10.782956,19.924782,9
서울특별시 광진구 광장동  396-7,10.769103,19.93587,9
서울특별시 광진구 광장동  401-24,10.737117,17.341393,16
서울특별시 광진구 광장동  413-11,12.965084,18.670485,66
서울특별시 광진구 광장동  413-12,12.959436,18.669687,66
서울특별시 광진구 광장동  413-13,12.959893,18.670797,66
서울특별시 광진구 광장동  413-14,12.961845,18.67141,66
서울특별시 광진구 광장동  413-15,12.9576845,18.669188,66
서울특별시 광진구 광장동  413-16,12.958495,18.670385,66
서울특별시 광진구 광장동  413-18,12.956527,18.669706,66
서울특별시 광진구 광장동  413-19,12.955619,18.67065,66
서울특별시 광진구 광장동  413-20,12.95745,18.669855,66
서울특별시 광진구 광장동  413-29,12.960539,18.671936,66
서울특별시 광진구 광장동  425-2,12.953671,18.670307,66
서울특별시 광진구 광장동  453-8,12.961048,18.668505,66
서울특별시 광진구 광장동  457-17,12.964824,18.668093,66
서울특별시 광진구 광장동  457-24,12.964725,18.669712,66
서울특별시 광진구 광장동  457-25,12.960138,18.668835,66
서울특별시 광진구 광장동  457-3,12.958774,18.666864,66
서울특별시 광진구 광장동  458-1,12.956071,18.669867,66
서울특별시 광진구 광장동  470-3,2.8421476,8.107018,321
서울특별시 광진구 광장동  471-1,2.790148,8.059851,321
서울특별시 광진구 광장동  471-6,2.8985882,8.30683,321
서울특별시 광진구 광장동  472-1,2.8358314,8.108723,321
서울특별시 광진구 광장동  5-117,10.903742,17.0447,17
서울특별시 광진구 광장동  512-5,2.9004943,8.2542715,321
서울특별시 광진구 광장동  520,12.957388,18.670311,66
서울특별시 광진구 광장동  530-13,10.256358,7.538847,463
서울특별시 광진구 광장동  530-24,10.256296,7.531748,463
서울특별시 광진구 광장동  530-25,10.269567,7.5323987,463
서울특별시 광진구 광장동  530-61,10.25973,7.5319314,463
서울특별시 광진구 광장동  554,12.960987,18.670374,66
서울특별시 광진구 광장동  554-11,12.965634,18.66949,66
서울특별시 광진구 광장동  554-15,12.956391,18.66952,66
서울특별시 광진구 광장동  561,12.968289,18.667141,66
서울특별시 광진구 광장동  561-12,12.966271,18.668737,66
서울특별시 광진구 광장동  571-1,10.25192,7.5301933,463
서울특별시 광진구 광장동  577,21.539862,12.227891,73
서울특별시 광진구 광장동  578,4.101218,14.353892,475
서울특별시 광진구 광장동  579,1.2693975,8.302151,329
서울특별시 광진구 구의동  132-1,3.35198,10.073755,301
서울특별시 광진구 구의동  143-1,15.083227,-6.121078,707
서울특별시 광진구 구의동  143-11,14.994726,-6.15335,707
서울특별시 광진구 구의동  143-3,15.318117,-6.0595975,706
서울특별시 광진구 구의동  143-4,15.296365,-6.077131,706
서울특별시 광진구 구의동  143-6,15.339302,-6.0882688,706
서울특별시 광진구 구의동  143-7,15.031363,-6.1626806,707
서울특별시 광진구 구의동  143-8,15.070377,-6.15658,707
서울특별시 광진구 구의동  143-9,15.00813,-6.158417,707
서울특별시 광진구 구의동  16-1,0.29286957,3.6326573,676
서울특별시 광진구 구의동  16-10,0.26066214,3.6001863,676
서울특별시 광진구 구의동  16-13,0.35480377,3.67848,676
서울특별시 광진구 구의동  16-18,15.365385,-6.139178,706
서울특별시 광진구 구의동  16-4,15.389975,-6.1743236,706
서울특별시 광진구 구의동  16-6,15.364087,-6.149202,706
서울특별시 광진구 구의동  16-8,15.774228,-6.2302155,701
서울특별시 광진구 구의동  16-9,15.814901,-6.259194,701
서울특별시 광진구 구의동  164-2,12.965342,18.669138,66
서울특별시 광진구 구의동  17-1,0.2964989,3.6221,676
서울특별시 광진구 구의동  17-2,0.29172125,3.6142695,676
서울특별시 광진구 구의동  18,0.40960175,3.3674436,678
서울특별시 광진구 구의동  198-1,-1.6385845,4.722794,711
서울특별시 광진구 구의동  198-3,-1.6518742,4.710211,711
서울특별시 광진구 구의동  198-4,-1.63871,4.7257934,711
서울특별시 광진구 구의동  199-1,-1.6123942,4.741992,711
서울특별시 광진구 구의동  199-10,-1.640614,4.7188864,711
서울특별시 광진구 구의동  199-14,-1.6400466,4.7186446,711
서울특별시 광진구 구의동  199-2,-1.633071,4.7262273,711
서울특별시 광진구 구의동  199-5,-1.648617,4.7049294,711
서울특별시 광진구 구의동  199-6,-1.6417172,4.717178,711
서울특별시 광진구 구의동  199-8,-1.6432142,4.7161703,711
서울특별시 광진구 구의동  199-96,-1.6249858,4.7382584,711
서울특별시 광진구 구의동  20-1,15.047045,-6.141645,707
서울특별시 광진구 구의동  20-2,14.963974,-6.1547904,707
서울특별시 광진구 구의동  200-1,-1.5797801,4.805295,710
서울특별시 광진구 구의동  200-15,-1.5682601,4.800172,710
서울특별시 광진구 구의동  200-18,-1.5711888,4.816006,710
서울특별시 광진구 구의동  200-19,-1.5818639,4.8163166,710
서울특별시 광진구 구의동  200-2,-1.5841651,4.8002596,710
서울특별시 광진구 구의동  200-4,-1.5814097,4.8062415,710
서울특별시 광진구 구의동  200-5,-1.5629315,4.827829,710
서울특별시 광진구 구의동  200-6,-1.5573894,4.8326426,710
서울특별시 광진구 구의동  201-10,6.5227594,18.233765,414
서울특별시 광진구 구의동  201-12,6.842873,18.546,419
서울특별시 광진구 구의동  201-13,6.8363395,18.540947,419
서울특별시 광진구 구의동  201-14,6.8441353,18.541357,419
서울특별시 광진구 구의동  201-18,6.724398,18.472988,419
서울특별시 광진구 구의동  201-19,6.809888,18.503796,419
서울특별시 광진구 구의동  201-21,6.8421197,18.521753,419
서울특별시 광진구 구의동  201-22,6.845801,18.535563,419
서울특별시 광진구 구의동  201-26,-1.6035107,4.7109303,711
서울특별시 광진구 구의동  201-3,-1.613391,4.735878,711
서울특별시 광진구 구의동  201-4,-1.6219639,4.728586,711
서울특별시 광진구 구의동  201-5,-1.5780244,4.776184,710
서울특별시 광진구 구의동  201-8,-1.5750903,4.8061023,710
서울특별시 광진구 구의동  202-1,2.8285897,8.089273,321
서울특별시 광진구 구의동  202-10,2.8166656,8.084775,321
서울특별시 광진구 구의동  202-12,2.8084617,8.072126,321
서울특별시 광진구 구의동  202-14,2.8089008,8.069155,321
서울특별시 광진구 구의동  202-15,2.8023293,8.064588,321
서울특별시 광진구 구의동  202-16,2.6767683,7.7873898,321
서울특별시 광진구 구의동  202-18,2.8058636,8.067828,321
서울특별시 광진구 구의동  202-2,2.815464,8.072982,321
서울특별시 광진구 구의동  202-21,2.8073819,8.070346,321
서울특별시 광진구 구의동  202-22,2.810761,8.0640545,321
서울특별시 광진구 구의동  202-25,2.8040667,8.064243,321
서울특별시 광진구 구의동  202-26,2.8075159,8.070207,321
서울특별시 광진구 구의동  202-27,2.9199386,8.233787,321
서울특별시 광진구 구의동  202-28,2.8083544,8.0651455,321
서울특별시 광진구 구의동  202-3,2.844062,8.104624,321
서울특별시 광진구 구의동  202-30,2.8074238,8.069376,321
서울특별시 광진구 구의동  202-31,2.8078027,8.074017,321
서울특별시 광진구 구의동  202-4,2.8646688,8.120596,321
서울특별시 광진구 구의동  202-5,2.9287264,8.335229,321
서울특별시 광진구 구의동  202-6,2.9275093,8.346339,321
서울특별시 광진구 구의동  202-8,2.814777,8.08139,321
서울특별시 광진구 구의동  202-9,2.8117096,8.075773,321
서울특별시 광진구 구의동  203-12,10.240096,7.5472436,462
서울특별시 광진구 구의동  203-13,10.24583,7.5538116,462
서울특별시 광진구 구의동  203-15,10.247085,7.5545073,462
서울특별시 광진구 구의동  203-17,10.243605,7.554207,462
서울특별시 광진구 구의동  203-18,10.246743,7.5446653,462
서울특별시 광진구 구의동  203-19,10.245966,7.550368,462
서울특별시 광진구 구의동  203-21,10.256334,7.5442505,463
서울특별시 광진구 구의동  203-23,10.265635,7.539641,463
서울특별시 광진구 구의동  203-24,10.244451,7.5489306,462
서울특별시 광진구 구의동  203-26,10.262855,7.540664,463
서울특별시 광진구 구의동  203-27,2.865826,9.134313,319
서울특별시 광진구 구의동  203-30,10.256292,7.538675,463
서울특별시 광진구 구의동  203-31,10.258403,7.5387254,463
서울특별시 광진구 구의동  203-33,10.24619,7.5563283,462
서울특별시 광진구 구의동  203-5,10.2533245,7.55228,462
서울특별시 광진구 구의동  203-6,10.247395,7.5584846,462
서울특별시 광진구 구의동  203-7,10.246778,7.555064,462
서울특별시 광진구 구의동  204-15,5.8960614,18.39873,420
서울특별시 광진구 구의동  204-17,5.8761554,18.382257,420
서울특별시 광진구 구의동  204-18,5.8837023,18.39387,420
서울특별시 광진구 구의동  204-19,5.8909388,18.39992,420
서울특별시 광진구 구의동  204-2,5.8896666,18.382256,420
서울특별시 광진구 구의동  204-25,5.918643,18.394606,420
서울특별시 광진구 구의동  204-27,5.933877,18.385448,420
서울특별시 광진구 구의동  204-28,5.896913,18.398869,420
서울특별시 광진구 구의동  204-32,5.8353257,18.295485,420
서울특별시 광진구 구의동  204-33,5.844409,18.316662,420
서울특별시 광진구 구의동  204-34,5.8365545,18.307133,420
서울특별시 광진구 구의동  204-36,5.83482,18.29013,420
서울특별시 광진구 구의동  204-4,5.8376446,18.301842,420
서울특별시 광진구 구의동  204-42,5.882492,18.383518,420
서울특별시 광진구 구의동  204-45,5.846486,18.311289,420
서울특별시 광진구 구의동  204-6,5.841847,18.306393,420
서울특별시 광진구 구의동  205-11,2.6760163,7.787007,321
서울특별시 광진구 구의동  205-13,2.6794505,7.7905946,321
서울특별시 광진구 구의동  205-15,2.6790369,7.790624,321
서울특별시 광진구 구의동  205-16,2.671292,7.783824,321
서울특별시 광진구 구의동  205-18,2.690019,7.8115754,321
서울특별시 광진구 구의동  205-3,2.6805775,7.7921677,321
서울특별시 광진구 구의동  205-4,2.696485,7.835083,321
서울특별시 광진구 구의동  205-5,2.6775417,7.789373,321
서울특별시 광진구 구의동  205-6,2.7943094,8.042052,321
서울특별시 광진구 구의동  206-1,6.5004644,18.239035,414
서울특별시 광진구 구의동  206-10,6.846202,18.52856,419
서울특별시 광진구 구의동  206-11,6.849965,18.529776,419
서울특별시 광진구 구의동  206-12,6.817908,18.496838,419
서울특별시 광진구 구의동  206-13,6.827977,18.51038,419
서울특별시 광진구 구의동  206-15,6.8406034,18.540234,419
서울특별시 광진구 구의동  206-18,6.7784023,18.508442,419
서울특별시 광진구 구의동  206-20,6.7969813,18.50435,419
서울특별시 광진구 구의동  206-24,6.734555,18.485756,419
서울특별시 광진구 구의동  206-25,6.739831,18.48819,419
서울특별시 광진구 구의동  206-33,6.505673,18.25137,414
서울특별시 광진구 구의동  206-34,6.5013695,18.26897,414
서울특별시 광진구 구의동  206-38,6.8417034,18.532814,419
서울특별시 광진구 구의동  206-39,6.823441,18.500648,419
서울특별시 광진구 구의동  206-4,6.5063505,18.242956,414
서울특별시 광진구 구의동  206-41,6.813965,18.486013,419
서울특별시 광진구 구의동  206-43,6.80978,18.485,419
서울특별시 광진구 구의동  206-45,6.736992,18.484652,419
서울특별시 광진구 구의동  206-5,6.528382,18.23583,414
서울특별시 광진구 구의동  206-6,6.542824,18.235636,414
서울특별시 광진구 구의동  206-7,6.7612123,18.494371,419
서울특별시 광진구 구의동  207-1,6.0705843,17.867952,410
서울특별시 광진구 구의동  207-10,5.8998637,17.773417,410
서울특별시 광진구 구의동  207-14,6.08509,17.92029,410
서울특별시 광진구 구의동  207-15,6.0327864,17.92453,410
서울특별시 광진구 구의동  207-2,6.027002,17.872866,410
서울특별시 광진구 구의동  207-22,6.096242,17.818863,410
서울특별시 광진구 구의동  207-24,6.13894,17.941422,410
서울특별시 광진구 구의동  207-26,5.9769874,17.830812,410
서울특별시 광진구 구의동  207-27,5.9888544,17.894104,410
서울특별시 광진구 구의동  207-28,5.995579,17.891277,410
서울특별시 광진구 구의동  207-29,6.03013,17.903706,410
서울특별시 광진구 구의동  207-30,6.016301,17.89386,410
서울특별시 광진구 구의동  207-31,5.9709697,17.786306,410
서울특별시 광진구 구의동  207-32,6.0027523,17.913914,410
서울특별시 광진구 구의동  207-35,5.8783045,17.355429,408
서울특별시 광진구 구의동  207-37,5.8465605,17.30668,408
서울특별시 광진구 구의동  207-38,5.6489115,17.229185,408
서울특별시 광진구 구의동  207-39,5.644811,17.229864,408
서울특별시 광진구 구의동  207-4,6.0229273,17.779171,410
